# ['apm_60BIN_data.log', 'apm_61BIN_data.log', 'apm_62BIN_data.log'], ['spec_06_01_16_17_47.txt', 'spec_06_01_16_18_05.txt', 'spec_06_01_16_18_30.txt'],start= 2016-06-02 00:47:17.000,stop= 2016-06-02 01:45:50.000
# Index, Time (GPS s), Lat (deg), Long (deg), Rel Alt (m), Spectrum
137.012,137.017,137.021,137.026,137.031,137.036,137.041,137.046,137.051,137.056,137.06,137.065,137.07,137.075,137.08,137.085,137.09,137.095,137.1,137.104,137.109,137.114,137.119,137.124,137.129,137.134,137.139,137.143,137.148,137.153,137.158,137.163,137.168,137.173,137.178,137.183,137.187,137.192,137.197,137.202,137.207,137.212,137.217,137.222,137.226,137.231,137.236,137.241,137.246,137.251,137.256,137.261,137.266,137.27,137.275,137.28,137.285,137.29,137.295,137.3,137.305,137.31,137.314,137.319,137.324,137.329,137.334,137.339,137.344,137.349,137.353,137.358,137.363,137.368,137.373,137.378,137.383,137.388,137.393,137.397,137.402,137.407,137.412,137.417,137.422,137.427,137.432,137.436,137.441,137.446,137.451,137.456,137.461,137.466,137.471,137.476,137.48,137.485,137.49,137.495,137.5,137.505,137.51,137.515,137.519,137.524,137.529,137.534,137.539,137.544,137.549,137.554,137.559,137.563,137.568,137.573,137.578,137.583,137.588,137.593,137.598,137.602,137.607,137.612,137.617,137.622,137.627,137.632,137.637,137.642,137.646,137.651,137.656,137.661,137.666,137.671,137.676,137.681,137.685,137.69,137.695,137.7,137.705,137.71,137.715,137.72,137.725,137.729,137.734,137.739,137.744,137.749,137.754,137.759,137.764,137.768,137.773,137.778,137.783,137.788,137.793,137.798,137.803,137.808,137.812,137.817,137.822,137.827,137.832,137.837,137.842,137.847,137.851,137.856,137.861,137.866,137.871,137.876,137.881,137.886,137.891,137.895,137.9,137.905,137.91,137.915,137.92,137.925,137.93,137.935,137.939,137.944,137.949,137.954,137.959,137.964,137.969,137.974,137.978,137.983
0,1148863654.0,34.6206179,-112.4483785,-0.95,-87.874,-87.959,-87.72,-87.39,-87.848,-87.672,-87.487,-87.601,-87.607,-87.793,-87.551,-87.978,-87.786,-87.811,-87.897,-87.916,-88.007,-87.851,-87.717,-87.902,-87.667,-87.381,-87.675,-87.73,-87.684,-88.025,-88.125,-87.985,-87.697,-87.701,-87.566,-87.72,-87.881,-87.643,-87.823,-87.751,-87.562,-87.556,-88.037,-87.786,-87.509,-87.752,-87.795,-88.046,-87.512,-87.404,-87.681,-87.439,-87.406,-87.486,-87.553,-87.54,-87.693,-87.483,-87.599,-87.765,-87.458,-87.593,-87.625,-87.555,-87.856,-87.788,-87.571,-87.259,-87.427,-87.72,-87.527,-87.472,-87.475,-87.707,-87.445,-87.302,-87.503,-87.68,-87.592,-87.345,-87.57,-87.572,-87.243,-87.248,-87.55,-87.673,-87.527,-87.333,-87.338,-87.348,-87.277,-87.254,-87.451,-87.585,-87.561,-87.602,-87.456,-87.081,-87.144,-87.328,-87.656,-87.869,-88.017,-87.678,-87.442,-87.636,-87.781,-87.898,-87.57,-87.619,-87.691,-87.712,-87.668,-87.677,-87.617,-87.56,-87.62,-87.749,-87.845,-87.861,-87.789,-87.663,-87.472,-87.537,-87.771,-88.145,-87.968,-87.849,-87.714,-87.538,-87.696,-87.886,-88.058,-88.078,-88.193,-87.971,-88.421,-88.157,-87.862,-87.727,-87.815,-88.143,-88.262,-87.915,-87.673,-88.049,-87.953,-88.121,-87.681,-88.031,-88.118,-88.013,-88.078,-87.634,-87.668,-88.057,-87.967,-87.855,-87.768,-87.991,-87.739,-87.799,-87.644,-87.442,-87.675,-87.986,-87.899,-87.962,-88.027,-87.884,-87.526,-87.729,-87.873,-87.734,-87.548,-87.524,-87.753,-87.963,-87.736,-87.58,-87.583,-88.009,-87.845,-87.823,-87.598,-87.444,-87.727,-87.914,-87.339,-87.615,-87.632,-87.632,-87.599,-87.48,-87.611,-87.706,-87.722,-87.638,-87.737,-87.646,-87.524,-87.743,-87.614,-87.721
1,1148863656.0,34.6206179,-112.4483785,-0.95,-87.566,-87.437,-87.732,-87.835,-87.964,-87.833,-87.718,-87.877,-87.837,-87.621,-87.602,-87.953,-87.98,-87.974,-87.763,-87.678,-87.506,-87.629,-88.014,-87.953,-87.67,-87.956,-87.998,-88.173,-87.929,-87.76,-87.818,-87.633,-87.881,-87.507,-87.572,-87.718,-87.697,-87.833,-87.943,-87.82,-87.907,-87.732,-87.573,-87.454,-87.855,-87.756,-87.582,-87.447,-87.392,-87.72,-87.598,-87.487,-87.74,-87.736,-87.674,-87.692,-87.654,-87.966,-87.653,-87.541,-87.315,-87.533,-87.303,-87.487,-87.647,-87.662,-87.78,-87.762,-87.387,-87.366,-87.515,-87.429,-87.702,-87.535,-87.536,-87.455,-87.416,-87.357,-87.461,-87.519,-87.378,-87.365,-87.52,-87.442,-87.218,-87.175,-87.147,-87.37,-87.497,-87.34,-87.205,-87.575,-87.732,-87.899,-87.596,-87.834,-87.596,-87.539,-87.593,-87.342,-87.462,-87.363,-87.395,-87.521,-87.711,-87.619,-87.744,-87.574,-87.853,-87.67,-87.546,-87.855,-87.802,-87.575,-87.362,-87.631,-87.598,-87.554,-87.562,-87.511,-87.661,-87.951,-87.906,-87.895,-87.843,-87.942,-88.048,-88.056,-88.077,-88.089,-87.973,-87.94,-87.998,-87.599,-87.792,-88.079,-88.007,-88.298,-88.117,-87.965,-87.96,-87.866,-87.993,-87.886,-87.92,-88.061,-88.015,-87.91,-87.659,-87.74,-88.017,-87.973,-87.893,-87.787,-87.883,-87.88,-87.782,-87.696,-87.461,-87.873,-87.879,-87.848,-88.145,-88.093,-87.9,-87.693,-87.556,-87.639,-87.806,-87.861,-87.901,-87.657,-87.836,-87.913,-87.903,-87.746,-87.908,-88.047,-87.638,-87.583,-87.878,-87.719,-87.556,-87.922,-88.027,-87.466,-87.734,-87.487,-87.496,-87.456,-87.665,-87.619,-87.618,-87.897,-87.816,-87.783,-87.958,-87.712,-87.712,-87.516,-87.562,-87.7,-88.07,-87.811
2,1148863658.0,34.6206179,-112.4483785,-0.95,-87.502,-87.606,-87.87,-87.889,-87.606,-87.843,-87.949,-87.734,-87.847,-87.919,-87.928,-87.602,-87.46,-87.688,-87.732,-87.65,-87.7,-87.69,-87.929,-87.838,-88.238,-88.324,-88.29,-88.301,-88.028,-88.09,-87.679,-87.538,-87.775,-87.733,-87.623,-87.883,-87.739,-88.17,-88.166,-87.799,-87.662,-87.616,-87.827,-87.951,-87.646,-87.651,-87.862,-87.543,-87.776,-87.64,-87.529,-87.661,-87.708,-87.447,-87.476,-87.675,-87.533,-87.692,-87.876,-87.544,-87.784,-87.363,-87.569,-87.755,-87.63,-87.57,-87.247,-87.579,-87.584,-87.512,-87.889,-87.561,-87.599,-87.62,-87.403,-87.155,-87.257,-87.34,-87.329,-87.327,-87.378,-87.469,-87.701,-87.721,-87.786,-87.486,-87.212,-87.27,-87.111,-87.295,-87.686,-87.685,-87.539,-87.326,-87.587,-87.719,-87.665,-87.599,-87.715,-88.075,-87.992,-87.861,-87.655,-87.584,-87.388,-87.268,-87.485,-87.735,-87.948,-87.64,-87.683,-88.027,-88.126,-88.006,-87.734,-87.716,-87.821,-87.856,-87.968,-87.613,-87.7,-87.512,-87.796,-88.091,-87.865,-87.643,-87.714,-87.835,-87.857,-87.725,-87.573,-87.63,-87.982,-87.994,-87.684,-87.868,-87.971,-87.99,-87.894,-87.924,-87.826,-87.927,-87.85,-87.775,-88.066,-88.103,-88.176,-87.852,-87.704,-87.663,-87.835,-87.588,-87.665,-88.137,-88.012,-87.662,-87.847,-87.893,-88.064,-88.098,-87.888,-88.095,-88.002,-88.035,-88.094,-87.923,-87.908,-87.741,-87.781,-87.572,-87.84,-87.798,-87.627,-87.613,-87.651,-87.573,-87.934,-88.061,-87.521,-87.566,-87.758,-87.771,-87.614,-87.807,-87.641,-87.718,-87.828,-87.753,-87.829,-87.635,-87.554,-87.745,-87.689,-87.464,-87.728,-87.701,-87.656,-87.512,-87.477,-87.54,-87.851,-87.827,-87.765,-87.882
3,1148863661.0,34.6206179,-112.4483785,-0.95,-87.739,-87.537,-87.699,-87.912,-87.581,-87.133,-87.539,-87.774,-87.708,-88.03,-87.927,-87.901,-87.727,-87.929,-87.794,-87.75,-87.943,-87.893,-87.924,-87.798,-88.024,-87.806,-87.725,-87.766,-87.619,-87.375,-87.829,-87.814,-87.727,-87.606,-87.407,-87.57,-87.86,-87.858,-87.976,-87.983,-87.724,-87.612,-87.76,-87.729,-87.645,-87.673,-87.817,-87.969,-87.774,-87.484,-87.547,-87.584,-87.498,-87.56,-87.561,-87.605,-87.43,-87.862,-87.721,-87.522,-87.576,-87.935,-87.511,-87.153,-87.417,-87.397,-87.555,-87.386,-87.402,-87.344,-87.266,-87.162,-87.263,-87.315,-87.395,-87.562,-87.404,-87.158,-87.394,-87.574,-87.418,-87.535,-87.328,-87.131,-87.506,-88.111,-87.789,-87.309,-87.239,-87.337,-87.514,-87.576,-87.62,-87.422,-87.613,-87.606,-87.416,-87.741,-87.716,-87.607,-87.841,-87.504,-87.873,-87.796,-87.858,-87.627,-87.64,-87.523,-87.475,-87.483,-87.562,-87.618,-87.724,-87.938,-87.964,-87.806,-87.594,-87.775,-87.599,-87.681,-87.785,-87.936,-87.584,-87.614,-87.634,-87.953,-88.335,-88.105,-88.115,-88.021,-87.8,-87.993,-88.043,-87.764,-87.625,-87.793,-87.988,-88.055,-87.976,-87.967,-87.885,-88.16,-87.814,-87.778,-88.136,-88.164,-87.855,-88.022,-88.065,-88.077,-88.044,-87.72,-87.911,-88.06,-87.692,-87.48,-87.847,-87.974,-88.116,-87.803,-87.807,-87.651,-87.915,-87.955,-87.404,-87.839,-88.04,-87.71,-87.886,-88.011,-87.965,-87.711,-87.483,-87.461,-87.481,-87.784,-87.903,-87.7,-87.617,-87.381,-87.677,-87.702,-87.881,-87.87,-87.842,-87.681,-87.713,-87.986,-87.763,-87.691,-87.437,-87.361,-87.562,-87.845,-88.004,-87.697,-87.677,-87.811,-87.657,-87.726,-87.853,-87.618,-87.722,-87.925
4,1148863663.0,34.6206179,-112.4483785,-0.95,-87.762,-87.923,-87.41,-87.768,-87.929,-87.762,-87.55,-87.703,-88.077,-88.199,-87.739,-87.65,-87.776,-87.748,-87.605,-87.989,-87.755,-87.853,-87.94,-87.697,-87.896,-88.025,-87.65,-87.953,-87.869,-87.736,-87.724,-87.808,-88.0,-87.842,-87.598,-87.647,-87.788,-88.042,-87.85,-87.874,-87.884,-87.795,-87.637,-87.592,-87.81,-87.838,-87.691,-87.649,-87.812,-87.588,-87.627,-87.691,-87.476,-87.423,-87.66,-87.69,-87.537,-87.709,-87.529,-87.892,-87.701,-87.293,-87.492,-87.529,-87.687,-87.521,-87.432,-87.212,-87.294,-87.395,-87.903,-87.583,-87.363,-87.582,-87.383,-87.276,-87.374,-87.505,-87.511,-87.554,-87.498,-87.794,-87.808,-87.198,-87.062,-87.453,-87.471,-87.197,-87.302,-87.348,-87.593,-87.294,-87.291,-87.559,-87.799,-87.926,-88.168,-87.777,-87.737,-87.846,-87.82,-87.809,-87.79,-87.487,-87.582,-87.597,-87.521,-87.4,-87.444,-87.685,-87.688,-87.606,-87.492,-87.205,-87.265,-87.799,-87.858,-87.796,-87.627,-87.683,-87.796,-88.001,-87.845,-87.865,-88.112,-88.025,-87.959,-87.758,-87.712,-87.824,-87.616,-88.153,-88.165,-87.815,-87.858,-88.02,-87.848,-87.703,-88.116,-88.09,-87.836,-87.9,-87.981,-88.104,-88.013,-88.104,-88.16,-88.063,-87.831,-88.04,-88.272,-87.895,-87.775,-87.644,-87.703,-87.782,-87.956,-88.068,-88.108,-87.61,-87.849,-88.063,-88.017,-87.916,-87.628,-88.141,-88.185,-87.887,-87.625,-87.518,-87.94,-88.266,-87.878,-87.717,-87.671,-87.946,-87.982,-87.531,-87.578,-87.397,-87.57,-87.656,-87.693,-87.994,-87.805,-87.691,-87.516,-87.627,-87.841,-87.61,-87.592,-87.543,-87.515,-87.532,-87.755,-87.413,-87.377,-87.539,-87.459,-87.53,-87.463,-87.688,-87.702,-87.505
5,1148863665.0,34.6206179,-112.4483785,-0.95,-87.53,-87.693,-87.721,-87.743,-87.79,-87.698,-87.875,-87.669,-87.557,-87.66,-87.873,-87.762,-87.678,-87.542,-87.829,-87.87,-87.816,-88.011,-87.854,-87.866,-88.021,-87.918,-88.038,-87.657,-87.698,-87.806,-87.75,-88.002,-87.974,-87.976,-87.682,-87.759,-87.671,-87.749,-87.836,-87.688,-87.876,-87.92,-87.786,-87.407,-87.626,-87.915,-87.805,-87.721,-87.686,-88.008,-88.168,-87.873,-87.591,-87.54,-87.352,-87.7,-87.397,-87.458,-87.764,-87.84,-87.511,-87.512,-87.75,-87.502,-87.578,-87.827,-87.687,-87.476,-87.524,-87.69,-87.45,-87.293,-87.495,-87.397,-87.22,-87.327,-87.22,-87.366,-87.232,-87.295,-87.533,-87.438,-87.141,-87.4,-87.314,-87.054,-87.032,-87.383,-87.586,-87.477,-87.591,-87.445,-87.456,-87.555,-87.569,-87.858,-87.724,-87.624,-87.457,-87.45,-87.361,-87.483,-87.399,-87.446,-87.608,-87.846,-87.744,-87.487,-87.55,-88.003,-87.88,-87.901,-87.857,-87.95,-87.447,-87.702,-87.773,-87.626,-87.579,-87.746,-87.825,-87.904,-87.838,-87.677,-87.654,-88.024,-87.778,-87.772,-87.657,-87.495,-87.8,-88.008,-88.054,-88.166,-88.07,-87.927,-87.936,-87.809,-88.071,-88.054,-88.066,-88.242,-88.412,-88.217,-88.029,-88.001,-87.761,-87.827,-88.279,-88.245,-87.82,-87.783,-87.591,-87.895,-87.872,-87.524,-87.687,-87.83,-87.777,-87.965,-87.875,-87.906,-88.026,-87.988,-87.926,-87.819,-87.756,-87.78,-87.78,-87.558,-87.682,-87.579,-87.932,-88.271,-88.099,-87.838,-87.839,-87.615,-87.733,-87.762,-87.752,-87.722,-87.712,-87.852,-88.027,-88.071,-87.638,-87.369,-87.593,-87.935,-87.811,-87.828,-87.698,-87.42,-87.535,-87.592,-87.474,-87.492,-87.591,-87.606,-87.386,-87.479,-87.524,-87.67
6,1148863667.0,34.6206179,-112.4483785,-0.95,-87.745,-87.956,-87.87,-87.646,-87.667,-87.634,-87.851,-87.677,-87.667,-87.67,-87.731,-87.689,-87.589,-87.88,-87.63,-87.703,-87.957,-87.717,-87.854,-88.035,-87.936,-87.695,-87.667,-87.59,-87.905,-87.901,-88.053,-88.051,-87.812,-87.845,-87.968,-87.743,-87.765,-87.921,-87.632,-87.424,-87.449,-87.826,-87.546,-87.845,-88.053,-87.724,-87.482,-87.606,-87.944,-87.685,-87.29,-87.457,-87.602,-87.321,-87.35,-87.632,-87.751,-87.456,-87.255,-87.554,-87.596,-87.653,-87.468,-87.626,-87.887,-87.827,-87.575,-87.57,-87.804,-87.561,-87.383,-87.369,-87.4,-87.502,-87.331,-87.396,-87.262,-87.373,-87.445,-87.43,-87.171,-87.367,-87.465,-87.36,-87.306,-87.076,-87.476,-87.601,-87.378,-87.555,-87.666,-87.769,-87.794,-87.315,-87.254,-87.27,-87.701,-87.72,-87.814,-87.513,-87.16,-87.108,-87.605,-87.516,-87.414,-87.222,-87.498,-87.556,-87.647,-87.854,-87.574,-87.603,-87.804,-87.938,-87.801,-87.538,-87.636,-87.895,-87.826,-87.993,-87.986,-87.715,-87.881,-87.937,-87.94,-88.264,-88.175,-87.938,-87.787,-87.948,-87.772,-88.045,-88.226,-87.725,-87.755,-87.696,-87.879,-87.951,-87.953,-87.962,-88.025,-88.133,-88.179,-87.78,-87.919,-87.778,-88.016,-88.074,-87.596,-87.921,-87.897,-87.723,-87.554,-87.58,-87.625,-87.77,-87.814,-88.037,-88.155,-88.099,-87.96,-87.834,-87.592,-87.831,-87.723,-87.813,-87.826,-87.732,-87.848,-87.816,-87.833,-87.64,-87.881,-87.736,-87.458,-87.545,-87.523,-87.529,-87.63,-87.862,-87.675,-87.628,-87.883,-88.245,-87.983,-87.739,-87.579,-87.599,-87.487,-87.544,-87.366,-87.372,-87.582,-87.643,-87.554,-87.981,-87.979,-87.704,-87.502,-87.765,-87.951,-87.731,-87.43,-87.53
7,1148863669.0,34.6206179,-112.4483785,-0.95,-87.888,-87.766,-87.871,-87.957,-87.913,-87.952,-88.172,-87.868,-87.615,-87.603,-87.795,-87.769,-87.787,-87.475,-87.962,-88.062,-87.981,-87.746,-87.948,-87.746,-87.69,-87.892,-87.851,-87.783,-87.699,-88.074,-87.823,-87.56,-87.772,-87.736,-88.01,-87.972,-87.915,-87.787,-87.682,-88.136,-87.797,-87.886,-87.809,-87.769,-87.651,-87.864,-87.776,-87.679,-87.788,-87.965,-87.915,-88.045,-87.711,-87.6,-87.625,-87.541,-87.446,-87.603,-87.658,-87.852,-87.748,-87.714,-87.593,-87.644,-87.405,-87.601,-87.532,-87.37,-87.395,-87.395,-87.446,-87.588,-87.703,-87.351,-87.498,-87.466,-87.242,-87.141,-87.308,-87.752,-87.69,-87.096,-87.335,-87.239,-87.263,-87.375,-87.66,-87.899,-87.397,-87.495,-87.355,-87.491,-87.524,-87.527,-87.523,-87.38,-87.469,-87.679,-87.286,-87.259,-87.407,-87.669,-87.768,-87.457,-87.515,-87.482,-87.63,-87.708,-87.593,-87.755,-87.865,-87.558,-87.747,-87.733,-87.615,-87.726,-87.763,-87.778,-87.56,-87.455,-87.705,-87.843,-87.689,-87.838,-87.932,-87.887,-87.932,-88.044,-88.043,-88.062,-88.135,-88.273,-88.232,-87.934,-88.156,-88.215,-88.017,-88.023,-88.104,-88.17,-88.313,-88.114,-87.953,-87.908,-88.032,-88.002,-87.899,-87.9,-87.749,-88.212,-88.073,-87.928,-87.789,-88.099,-87.979,-87.944,-87.848,-87.784,-87.513,-87.952,-87.944,-87.78,-87.628,-87.55,-87.629,-87.716,-87.882,-88.028,-87.923,-87.744,-87.64,-87.8,-87.983,-87.925,-87.823,-87.524,-87.518,-87.655,-87.81,-87.798,-87.814,-87.723,-87.691,-87.697,-87.584,-87.959,-87.97,-87.681,-88.209,-87.96,-87.95,-87.585,-88.081,-87.958,-87.714,-87.41,-87.376,-87.467,-87.749,-87.467,-87.32,-87.19,-87.707,-87.661
8,1148863672.0,34.6206179,-112.4483785,-0.95,-87.502,-87.492,-87.494,-87.775,-87.527,-87.546,-87.813,-87.743,-87.592,-87.795,-87.799,-87.666,-87.722,-87.644,-87.844,-87.985,-87.83,-87.722,-87.675,-87.917,-88.047,-87.688,-87.848,-87.675,-87.673,-87.777,-87.871,-87.898,-88.053,-87.682,-87.594,-87.675,-87.238,-87.59,-87.972,-88.036,-87.981,-87.365,-87.359,-87.759,-87.855,-87.627,-87.486,-87.715,-87.985,-87.657,-87.64,-87.583,-87.534,-87.54,-87.485,-87.635,-87.732,-88.047,-87.971,-87.595,-87.587,-87.626,-87.555,-87.549,-87.535,-87.544,-87.69,-87.374,-87.439,-87.49,-87.79,-88.005,-87.799,-87.867,-87.644,-87.395,-87.517,-87.596,-87.544,-87.723,-87.67,-87.435,-87.584,-87.502,-87.556,-87.837,-87.778,-87.395,-87.448,-87.623,-87.66,-87.181,-87.029,-87.278,-87.387,-87.638,-87.701,-87.46,-87.28,-87.829,-87.704,-87.474,-87.43,-87.462,-87.542,-87.533,-87.768,-87.829,-87.727,-87.838,-87.824,-87.772,-87.793,-87.81,-87.827,-87.832,-87.824,-87.895,-87.507,-87.671,-87.624,-87.736,-87.97,-87.396,-87.649,-87.669,-87.858,-87.806,-87.806,-87.865,-88.023,-87.942,-87.837,-87.817,-87.776,-87.627,-87.575,-87.945,-87.911,-88.055,-87.924,-87.726,-87.538,-87.92,-87.893,-88.211,-88.164,-88.071,-88.129,-87.81,-87.866,-87.91,-88.039,-87.906,-87.887,-87.897,-87.924,-87.872,-87.78,-88.481,-88.217,-87.894,-87.934,-88.089,-88.216,-87.956,-87.949,-88.231,-87.854,-87.6,-87.403,-87.66,-87.853,-87.965,-87.766,-87.589,-87.499,-87.823,-87.79,-88.031,-87.79,-87.753,-87.771,-87.701,-87.512,-87.638,-87.792,-87.899,-87.745,-87.659,-87.491,-87.578,-87.5,-87.741,-87.587,-87.752,-87.997,-87.945,-87.766,-87.505,-87.46,-87.858,-87.99,-87.794
9,1148863674.0,34.6206179,-112.4483785,-0.95,-87.604,-87.396,-87.453,-87.902,-88.008,-87.776,-87.501,-87.724,-87.813,-87.853,-87.639,-87.514,-87.384,-87.812,-88.022,-87.854,-87.34,-87.373,-87.856,-88.028,-88.054,-87.819,-87.8,-87.623,-87.774,-87.74,-87.904,-87.579,-87.64,-87.897,-87.78,-87.67,-87.565,-87.917,-87.932,-87.893,-87.872,-88.128,-87.782,-87.621,-88.037,-87.295,-87.486,-87.512,-87.7,-87.497,-87.536,-87.726,-87.599,-87.426,-87.66,-87.728,-87.709,-87.748,-87.706,-87.658,-87.789,-87.772,-87.611,-87.486,-87.41,-87.706,-87.574,-87.58,-87.713,-87.628,-87.32,-87.623,-87.633,-87.577,-87.401,-87.455,-87.599,-87.295,-87.243,-87.578,-87.518,-87.299,-87.464,-87.425,-87.879,-87.75,-87.488,-87.367,-87.394,-87.395,-87.211,-87.483,-87.359,-87.759,-87.74,-87.62,-87.643,-87.884,-87.769,-87.474,-87.602,-87.599,-87.539,-87.749,-87.692,-87.403,-87.575,-87.702,-87.548,-87.694,-87.808,-87.891,-87.816,-87.834,-87.767,-87.401,-87.575,-87.636,-87.587,-87.751,-87.942,-87.663,-87.639,-88.15,-87.886,-87.771,-88.147,-88.214,-88.076,-87.959,-87.928,-87.76,-87.731,-87.75,-87.826,-87.96,-87.828,-87.548,-87.666,-87.779,-87.909,-88.019,-88.047,-88.405,-88.279,-88.009,-87.772,-87.75,-88.099,-87.881,-87.733,-87.857,-88.301,-88.158,-88.158,-87.864,-87.866,-87.787,-87.891,-87.667,-87.774,-87.923,-87.948,-87.873,-88.01,-87.814,-87.64,-87.413,-87.65,-87.779,-87.609,-87.857,-87.96,-88.005,-88.006,-87.972,-88.049,-88.197,-87.831,-87.97,-88.034,-87.908,-87.684,-87.916,-87.993,-87.795,-87.866,-87.844,-87.792,-87.591,-87.635,-87.797,-87.704,-87.696,-87.341,-87.409,-87.548,-87.532,-87.619,-87.584,-87.67,-87.666,-87.68,-87.26
