# Accumulated data for 31_05_2016, 18:34:03
# Column Format: 1 Time [GPS s], 2 Lat [deg], 3 Lon [deg],                            4 Rel Alt [m], 5: Radio Spectrum
# lat0,lon0: 34.6205940,-112.4479370
# Freqs: 137.505,137.51,137.515,137.519,137.524,137.529,137.534,137.539,137.544,137.549,137.554,137.559,137.563,137.568,137.573,137.578,137.583,137.588,137.593,137.598
1148778749.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778751.0,34.62072,-112.44842,-0.16,-87.431,-87.322,-87.266,-87.27,-87.336,-87.611,-87.723,-87.646,-87.484,-87.582,-87.92,-87.735,-87.46,-87.449,-87.134,-87.257,-87.63,-87.474,-87.375,-87.356
1148778753.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778756.0,34.62073,-112.44842,-0.08,-87.381,-87.179,-87.396,-86.982,-87.096,-87.472,-87.174,-87.037,-87.506,-87.562,-87.501,-87.151,-87.005,-87.064,-87.441,-87.731,-87.429,-87.529,-87.704,-87.662
1148778758.0,34.62073,-112.44842,-0.16,-87.278,-87.241,-87.163,-87.167,-87.043,-87.356,-87.137,-87.156,-87.309,-87.559,-87.741,-87.594,-87.156,-87.362,-87.454,-87.424,-87.456,-87.52,-87.64,-87.83
1148778760.0,34.62073,-112.44842,-0.23,-87.605,-87.71,-87.371,-87.248,-87.091,-87.154,-87.132,-87.249,-87.319,-87.218,-87.25,-87.166,-87.422,-87.315,-87.199,-86.981,-87.339,-87.537,-87.395,-87.439
1148778762.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778765.0,34.62073,-112.44842,-0.19,-87.373,-87.023,-86.96,-87.094,-87.175,-87.173,-87.411,-87.521,-87.233,-87.253,-87.435,-87.266,-87.521,-87.638,-87.643,-87.577,-87.421,-87.449,-87.421,-87.677
1148778767.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778769.0,34.62073,-112.44842,-0.15,-87.092,-87.222,-87.161,-87.145,-87.049,-87.026,-87.045,-87.114,-87.056,-87.089,-87.263,-87.306,-87.129,-87.217,-87.561,-87.437,-87.65,-87.652,-87.614,-87.709
1148778771.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778773.0,34.62073,-112.44842,-0.12,-87.392,-87.376,-87.442,-87.406,-87.361,-87.527,-87.392,-87.494,-87.367,-87.512,-87.469,-87.165,-87.055,-87.245,-87.458,-87.398,-87.751,-87.69,-87.732,-87.531
1148778776.0,34.62073,-112.44842,-0.17,-86.974,-87.243,-87.259,-87.449,-87.615,-87.697,-87.54,-87.4,-87.623,-87.664,-87.456,-87.134,-87.628,-87.824,-87.695,-87.249,-87.414,-87.589,-87.506,-87.225
1148778778.0,34.62073,-112.44842,-0.22,-87.306,-87.175,-87.029,-87.216,-87.246,-87.125,-87.207,-87.393,-87.144,-87.33,-87.258,-87.394,-87.208,-87.061,-87.202,-87.148,-87.09,-87.382,-87.341,-87.66
1148778780.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778782.0,34.62073,-112.44842,-0.27,-87.202,-87.184,-86.93,-87.234,-87.677,-87.589,-87.527,-87.182,-87.332,-87.231,-87.322,-87.327,-87.603,-87.331,-87.129,-87.366,-87.591,-87.718,-87.641,-87.422
1148778785.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778787.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778789.0,34.62073,-112.44842,-0.24,-87.172,-87.409,-87.273,-87.252,-87.563,-87.194,-87.125,-87.5,-87.421,-87.313,-87.248,-87.193,-87.095,-87.141,-87.361,-87.451,-87.601,-87.273,-87.046,-87.008
1148778791.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778794.0,34.62073,-112.44842,-0.24,-87.262,-87.249,-87.431,-87.453,-87.492,-87.61,-87.51,-87.372,-87.474,-87.329,-87.383,-87.252,-87.205,-87.531,-87.424,-87.607,-87.489,-87.455,-87.386,-87.524
1148778796.0,34.62073,-112.44842,-0.26,-87.267,-87.706,-87.621,-87.238,-87.199,-87.014,-87.48,-87.138,-87.161,-86.993,-87.035,-87.246,-87.648,-87.63,-87.402,-87.255,-87.303,-87.206,-87.426,-87.115
1148778798.0,34.62073,-112.44842,-0.26,-87.312,-87.264,-86.951,-87.089,-87.451,-87.477,-87.415,-87.199,-87.389,-87.422,-87.039,-86.986,-87.185,-87.249,-86.956,-87.264,-87.232,-87.073,-87.127,-87.412
1148778800.0,34.62073,-112.44842,-0.26,-87.585,-87.473,-87.092,-87.264,-87.694,-87.481,-87.092,-87.235,-87.408,-87.333,-87.214,-87.303,-87.661,-87.903,-87.79,-87.312,-87.204,-87.293,-87.478,-87.583
1148778803.0,34.62073,-112.44842,-0.26,-71.941,-78.46,-87.078,-87.116,-87.132,-87.362,-87.79,-87.408,-87.096,-86.884,-87.151,-87.522,-87.443,-87.212,-87.344,-87.423,-87.48,-87.638,-87.223,-87.267
1148778805.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778807.0,34.62074,-112.44843,-0.12,-70.149,-76.856,-87.352,-87.39,-87.149,-86.875,-87.175,-87.452,-87.612,-87.244,-86.837,-86.942,-87.016,-86.945,-87.092,-87.299,-87.55,-87.427,-87.489,-87.744
1148778809.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778812.0,34.62074,-112.44843,0.05,-69.924,-76.648,-87.139,-87.193,-87.161,-87.316,-87.456,-87.209,-87.291,-87.136,-87.169,-87.352,-87.508,-87.43,-87.382,-87.372,-87.376,-87.338,-87.448,-87.513
1148778814.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778816.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778818.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778820.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778823.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778825.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778827.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778829.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778831.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778834.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778836.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778838.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778840.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778842.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778845.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778847.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778849.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778851.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778854.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778856.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778858.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778860.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778862.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778865.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778867.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778869.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778871.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778874.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778876.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778878.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778880.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778882.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778885.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778887.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778889.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778891.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778893.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778896.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778898.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778900.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778902.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778905.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778907.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778909.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778911.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778913.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778916.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778918.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778920.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778922.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778924.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778927.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778929.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778931.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778933.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778936.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778938.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778940.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778942.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778944.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778947.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778949.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778951.0,34.62074,-112.44843,0.05,-68.174,-74.974,-86.812,-87.165,-87.244,-87.049,-87.457,-87.546,-87.645,-87.457,-87.327,-87.386,-87.496,-87.384,-87.091,-87.361,-87.634,-87.616,-87.488,-87.387
1148778953.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778956.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778958.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778960.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778962.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778964.0,34.62074,-112.44841,0.0,-70.451,-77.12,-87.434,-87.501,-87.429,-87.452,-87.33,-87.001,-87.0,-86.996,-87.466,-87.508,-87.046,-86.867,-87.0,-87.438,-87.674,-87.819,-87.629,-87.428
1148778967.0,34.62074,-112.44841,0.83,-72.207,-78.721,-87.276,-87.121,-87.27,-87.258,-86.839,-86.961,-87.271,-87.47,-87.371,-87.164,-87.097,-87.167,-87.195,-87.368,-87.364,-87.648,-87.666,-87.61
1148778969.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778971.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778973.0,34.62081,-112.44843,1.32,-77.657,-83.135,-87.194,-87.172,-87.06,-87.384,-87.249,-87.15,-87.467,-87.593,-87.282,-87.333,-87.459,-87.184,-87.062,-87.272,-87.425,-87.484,-87.657,-87.486
1148778975.0,34.62083,-112.44845,1.31,-75.383,-81.398,-87.0,-87.038,-87.37,-87.402,-87.382,-87.101,-87.045,-87.488,-87.809,-87.729,-87.441,-87.006,-87.153,-87.195,-87.422,-87.524,-87.685,-87.344
1148778978.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778980.0,34.62084,-112.44847,0.43,-72.492,-78.983,-87.244,-87.283,-87.343,-87.346,-87.543,-87.359,-87.552,-87.595,-87.376,-87.331,-87.644,-87.741,-87.464,-87.401,-87.361,-87.285,-87.328,-87.31
1148778982.0,34.62084,-112.44847,0.28,-71.394,-77.995,-87.155,-87.254,-87.351,-87.5,-87.522,-87.629,-87.397,-87.181,-87.055,-87.203,-87.011,-87.117,-87.157,-87.074,-87.135,-87.531,-87.611,-87.459
1148778984.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778986.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778989.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148778991.0,34.62084,-112.44848,-0.01,-70.323,-76.992,-87.224,-87.381,-87.338,-87.276,-87.207,-87.188,-87.06,-87.341,-87.446,-87.128,-87.206,-87.34,-87.338,-87.477,-87.252,-87.165,-87.653,-87.64
1148778993.0,34.62084,-112.44848,0.05,-78.496,-83.467,-87.177,-87.42,-87.412,-87.166,-87.342,-87.268,-87.095,-87.246,-87.395,-87.075,-86.975,-87.15,-87.364,-87.575,-87.586,-87.765,-87.628,-87.572
1148778995.0,34.62084,-112.44848,1.44,-69.23,-75.998,-87.401,-87.419,-87.518,-87.424,-87.207,-87.452,-87.57,-87.272,-87.199,-87.33,-87.357,-87.243,-87.538,-87.568,-87.364,-87.442,-87.73,-87.75
1148778997.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148779000.0,34.62085,-112.44848,0.36,-76.617,-82.343,-86.905,-87.083,-86.949,-87.041,-87.383,-87.365,-87.227,-87.154,-87.103,-87.144,-87.312,-87.608,-87.453,-87.468,-87.541,-87.426,-87.54,-87.265
1148779002.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
